Journal,xml_file_name,article_title,epub_Date,RRID mentions,RRID Count
Front_Neurol,PMC6585311.nxml,Tasked-Based Functional Brain Connectivity in Multisensory Control of Wrist Movement After Stroke,13-6-2019,"['RRID:SCR_005927', 'RRID:SCR_002823']",2
Front_Neurol,PMC7492210.nxml,Structural Network Analysis Using Diffusion MRI Tractography in Parkinson's Disease and Correlations With Motor Impairment,02-9-2020,"['RRID:SCR_001847', 'RRID:SCR_001847', 'RRID:SCR_001643', 'RRID:SCR_001643']",4
Front_Neurol,PMC6593059.nxml,Activity Level and Type During Post-acute Stages of Concussion May Play an Important Role in Improving Symptoms Among an Active Duty Military Population,19-6-2019,"['RRID:SCR_004505', 'RRID:SCR_004505', 'RRID:SCR_012763', 'RRID:SCR_012763']",4
Front_Neurol,PMC6119805.nxml,Morphofunctional Organization of the Connections From the Medial and Intermediate Parts of the Central Nucleus of the Amygdala Into Distinct Divisions of the Lateral Hypothalamic Area in the Rat,24-8-2018,"['RRID:SCR_013672', 'RRID:SCR_013672']",2
Front_Neurol,PMC6095002.nxml,Impact of Incident Parkinson's Disease on Satisfaction With Life,25-7-2018,"['RRID:SCR_014714', 'RRID:SCR_014714']",2
Front_Neurol,PMC7297208.nxml,Posterior Cortical Atrophy: Characteristics From a Clinical Data Registry,03-6-2020,"['RRID:SCR_003445', 'RRID:SCR_003445']",2
Front_Neurol,PMC6914757.nxml,Mean Platelet Volume-To-Lymphocyte Ratio Predicts Poor Functional Outcomes Among Ischemic Stroke Patients Treated With Intravenous Thrombolysis,10-12-2019,"['RRID:SCR_002865', 'RRID:SCR_002865']",2
Front_Neurol,PMC7232584.nxml,Dopamine Buffering Capacity Imaging: A Pharmacodynamic fMRI Method for Staging Parkinson Disease,06-5-2020,"['RRID:SCR_008394', 'RRID:SCR_008394', 'RRID:SCR_008633', 'RRID:SCR_008633', 'RRID:SCR_008624', 'RRID:SCR_008624']",6
Front_Neurol,PMC7593659.nxml,Provider Training in the Management of Headache Following Concussion Clinical Recommendation: Promoting a Standardized Means for Efficient Patient Recovery and Timely Return to Duty,15-10-2020,"['RRID:SCR_012763', 'RRID:SCR_012763']",2
Front_Neurol,PMC6742909.nxml,A Framework for Estimating the Burden of Chronic Diseases: Design and Application in the Context of Multiple Sclerosis,04-9-2019,"['RRID:SCR_001905', 'RRID:SCR_001905']",2
Front_Neurol,PMC6145008.nxml,A Heartbeat Away From Consciousness: Heart Rate Variability Entropy Can Discriminate Disorders of Consciousness and Is Correlated With Resting-State fMRI Brain Connectivity of the Central Autonomic Network,12-9-2018,"['RRID:SCR_007037', 'RRID:SCR_007037', 'RRID:SCR_005994', 'RRID:SCR_005994', 'RRID:SCR_009550', 'RRID:SCR_009550', 'RRID:SCR_001214', 'RRID:SCR_001214', 'RRID:SCR_001476', 'RRID:SCR_001476', 'RRID:SCR_002403', 'RRID:SCR_002403', 'RRID:SCR_001362', 'RRID:SCR_001362', 'RRID:SCR_008394', 'RRID:SCR_008394']",16
Front_Neurol,PMC5476998.nxml,Atypical Teratoid Rhabdoid Tumor: Two Case Reports and an Analysis of Adult Cases with Implications for Pathophysiology and Treatment,20-6-2017,['RRID:SCR_001905'],1
Front_Neurol,PMC6019446.nxml,Pre-α-pro-GDNF and Pre-β-pro-GDNF Isoforms Are Neuroprotective in the 6-hydroxydopamine Rat Model of Parkinson's Disease,20-6-2018,"['RRID:SCR_001622', 'SCR_001622', 'RRID:SCR_002865', 'SCR_002865']",4
Front_Oncol,PMC6987373.nxml,Spliced XBP1 Levels Determine Sensitivity of Multiple Myeloma Cells to Proteasome Inhibitor Bortezomib Independent of the Unfolded Protein Response Mediator GRP78,22-1-2020,['SCR_002798'],1
Front_Oncol,PMC7545354.nxml,Ovarian Blood Sampling Identifies Junction Plakoglobin as a Novel Biomarker of Early Ovarian Cancer,25-9-2020,"['RRID: SCR_014592', 'RRID: SCR_001905']",2
Front_Oncol,PMC6537574.nxml,Contribution of Hepatitis B Virus Infection to the Aggressiveness of Primary Liver Cancer: A Clinical Epidemiological Study in Eastern China,21-5-2019,"['RRID:SCR_005602', 'RRID: SCR_005602', 'RRID:SCR_002865', 'RRID: SCR_002865', 'RRID:SCR_000432', 'RRID:SCR_000432']",6
Front_Oncol,PMC6773809.nxml,Double-Stranded DNA in Exosomes of Malignant Pleural Effusions as a Novel DNA Source for EGFR Mutation Detection in Lung Adenocarcinoma,25-9-2019,[' SCR_002865'],1
Front_Oncol,PMC6693311.nxml,On the Feasibility of Stereotactic Radiosurgery With 5.0 and 10.0 mm MLC Leaves as a Function of Target Size and Shape,07-8-2019,"['SCR_005619', 'RRID:SCR_005619', 'RRID:SCR_005619']",3
Front_Neurosci,PMC6667657.nxml,Functional Brain Changes During Mindfulness-Based Cognitive Therapy Associated With Tinnitus Severity,24-7-2019,"['RRID:SCR_009550', 'RRID:SCR_009550']",2
Front_Neurosci,PMC5962655.nxml,Neural Responses to Naturalistic Clips of Behaving Animals in Two Different Task Contexts,15-5-2018,"['RRID:SCR_006571', 'RRID:SCR_006571', 'RRID:SCR_008624', 'RRID:SCR_008624', 'RRID:SCR_008656', 'RRID:SCR_008656', 'RRID:SCR_003932', 'RRID:SCR_003931', 'RRID:SCR_003931', 'RRID:SCR_005031', 'RRID:SCR_005031', 'RRID:SCR_003141', 'RRID:SCR_003141', 'RRID:SCR_002502', 'RRID:SCR_002502', 'RRID:SCR_002823', 'RRID:SCR_002823', 'RRID:SCR_001847', 'RRID:SCR_001847', 'RRID:SCR_005927', 'RRID:SCR_005927', 'RRID:SCR_010243', 'RRID:SCR_010243', 'RRID:SCR_006099', 'RRID:SCR_006099', 'RRID:SCR_006638', 'RRID:SCR_006638', 'RRID:SCR_004401', 'RRID:SCR_004401', 'RRID:SCR_008394', 'RRID:SCR_008394', 'RRID:SCR_008058', 'RRID:SCR_008058', 'RRID:SCR_008633', 'RRID:SCR_008633', 'RRID:SCR_001658', 'RRID:SCR_001658', 'RRID:SCR_005927', 'RRID:SCR_005927', 'RRID:SCR_003182', 'RRID:SCR_003182', 'RRID:SCR_014479', 'RRID:SCR_014479']",43
Front_Neurosci,PMC7026268.nxml,A Connected Network of Interacting Proteins Is Involved in Human-Tau Toxicity in Drosophila,11-2-2020,"['RRID:SCR_002285', 'RRID:SCR_002285', 'RRID:SCR_002964', 'RRID:SCR_002964', 'RRID:SCR_002798', 'RRID:SCR_002798', 'RRID:SCR_001905', 'RRID:SCR_001905', 'RRID:SCR_014146', 'RRID:SCR_014146', 'RRID:SCR_002285', 'RRID:SCR_002285', 'RRID:SCR_005223', 'RRID:SCR_005223', 'RRID:SCR_003032', 'RRID:SCR_003032', 'RRID:SCR_001881', 'RRID:SCR_001881', 'RRID:SCR_014964', 'RRID:SCR_014964']",20
Front_Neurosci,PMC7012790.nxml,Imagined Examples of Painful Experiences Provided by Chronic Low Back Pain Patients and Attributed a Pain Numerical Rating Score,05-2-2020,"['RRID:SCR_004718', 'RRID:SCR_004718', 'RRID:SCR_008934', 'RRID:SCR_008934', 'RRID:SCR_001905', 'RRID:SCR_001905']",6
Front_Neurosci,PMC6960203.nxml,"A Comparison of Functional Networks Derived From Representational Similarity, Functional Connectivity, and Univariate Analyses",08-1-2020,"['RRID:SCR_007378', 'RRID:SCR_007378', 'RRID:SCR_013273', 'RRID:SCR_013273', 'RRID:SCR_009550', 'RRID:SCR_009550']",6
Front_Neurosci,PMC6190865.nxml,Bayesian Model Selection Maps for Group Studies Using M/EEG Data,28-9-2018,"['SCR_001622', 'SCR_007198', 'RRID:SCR_007037', 'RRID:SCR_007037']",4
Front_Neurosci,PMC6923186.nxml,The Impact of Callous-Unemotional Traits and Externalizing Tendencies on Neural Responsivity to Reward and Punishment in Healthy Adolescents,13-12-2019,"['RRID:SCR_007037', 'RRID:SCR_007037', 'RRID:SCR_002823', 'RRID:SCR_002823', 'RRID:SCR_005990', 'RRID:SCR_005990']",6
Front_Neurosci,PMC7253581.nxml,Brain Activation for Audiovisual Information in People With One Eye Compared to Binocular and Eye-Patched Viewing Controls,21-5-2020,"['RRID:SCR_014147', 'RRID:SCR_014147']",2
Front_Neurosci,PMC7147172.nxml,MiR-146a Ameliorates Hemoglobin-Induced Microglial Inflammatory Response via TLR4/IRAK1/TRAF6 Associated Pathways,03-4-2020,"['RRID:SCR_003070', 'RRID: SCR_003070', 'RRID:SCR_002798', 'RRID: SCR_002798']",4
Front_Neurosci,PMC6231297.nxml,Convolutional Neural Networks-Based MRI Image Analysis for the Alzheimer’s Disease Prediction From Mild Cognitive Impairment,05-11-2018,"['RRID:SCR_001847', 'RRID:SCR_001847', 'RRID:SCR_003007', 'RRID:SCR_003007']",4
Front_Neurosci,PMC6498900.nxml,Induction of NTPDase1/CD39 by Reactive Microglia and Macrophages Is Associated With the Functional State During EAE,26-4-2019,"['RRID:SCR_003070', 'RRID:SCR_003070', 'RRID:SCR_003070', 'RRID:SCR_003070']",4
Front_Neurosci,PMC7010856.nxml,Acute Treatment With Gleevec Does Not Promote Early Vascular Recovery Following Intracerebral Hemorrhage in Adult Male Rats,04-2-2020,"['RRID:SCR_016393', 'RRID:SCR_016393', 'RRID:SCR_003070', 'RRID:SCR_003070', 'RRID:SCR_002798', 'RRID: SCR_002798']",6
Front_Neurosci,PMC6923677.nxml,Adaptation of Respiratory-Related Brain Regions to Long-Term Hypercapnia: Focus on Neuropeptides in the RTN,13-12-2019,"['RRID:SCR_002285', 'RRID:SCR_002285']",2
Front_Neurosci,PMC5613126.nxml,Generation and Characterization of α9 and α10 Nicotinic Acetylcholine Receptor Subunit Knockout Mice on a C57BL/6J Background,21-9-2017,"['RRID:SCR_008539', 'RRID:SCR_008539']",2
Front_Neurosci,PMC7290158.nxml,Accurate MR Image Registration to Anatomical Reference Space for Diffuse Glioma,05-6-2020,"['RRID:SCR_002823', 'RRID:SCR_002823', 'RRID:SCR_007037', 'RRID:SCR_007037', 'RRID:SCR_007037', 'RRID:SCR_007037', 'RRID:SCR_004757', 'RRID:SCR_004757', 'RRID:SCR_009619', 'RRID:SCR_009619', 'RRID:SCR_006593', 'RRID:SCR_006593']",12
Front_Neurosci,PMC6278610.nxml,No Effect of Transcranial Direct Current Stimulation of the Auditory Cortex on Auditory-Evoked Potentials,27-11-2018,"['RRID:SCR_015672', 'RRID:SCR_015672', 'RRID:SCR_001622', 'RRID:SCR_001622', 'RRID:SCR_009443', 'RRID:SCR_009443', 'RRID:SCR_002865', 'RRID:SCR_002865', 'RRID:SCR_007292', 'RRID:SCR_007292']",10
Front_Neurosci,PMC5895763.nxml,Decoding Speech With Integrated Hybrid Signals Recorded From the Human Ventral Motor Cortex,05-4-2018,"['RRID:SCR_007037', 'RRID:SCR_007037', 'RRID:SCR_001847', 'RRID:SCR_001847', 'RRID:SCR_000012', 'RRID:SCR_000012', 'RRID:SCR_001622', 'RRID:SCR_001622']",8
Front_Neurosci,PMC7406917.nxml,Acquisition Duration in Resting-State Arterial Spin Labeling. How Long Is Enough?,30-7-2020,"['RRID:SCR_009550', 'RRID:SCR_009550', 'RRID:SCR_009550', 'RRID:SCR_009550']",4
Front_Neurosci,PMC5778144.nxml,The Influence of Study-Level Inference Models and Study Set Size on Coordinate-Based fMRI Meta-Analyses,18-1-2018,"['SCR_002554', 'RRID:SCR_002554', 'SCR_002823', 'RRID:SCR_002823']",4
Front_Neurosci,PMC6635473.nxml,Fine-Grained Parcellation of the Macaque Nucleus Accumbens by High-Resolution Diffusion Tensor Tractography,10-7-2019,['SCR_014815'],1
Front_Neurosci,PMC6985453.nxml,Effect of Rocking Movements on Afternoon Sleep,21-1-2020,"['RRID:SCR_000432', 'RRID:SCR_000432', 'RRID:SCR_015654', 'RRID:SCR_015654']",4
Front_Neurosci,PMC6587664.nxml,Interspecies Differences in the Connectivity of Ventral Striatal Components Between Humans and Macaques,14-6-2019,"['RRID:SCR_014815', 'RRID:SCR_014815']",2
Front_Neurosci,PMC5344886.nxml,"Choosing MUSE: Validation of a Low-Cost, Portable EEG System for ERP Research",10-3-2017,['SCR_014418'],1
Front_Neurosci,PMC7154181.nxml,Unified Behavioral Scoring for Preclinical Models,07-4-2020,"['RRID:SCR_000441', 'RRID:SCR_000441', 'RRID:SCR_004074', 'RRID:SCR_004074', 'RRID:SCR_004074', 'RRID:SCR_004074', 'RRID:SCR_004074', 'RRID:SCR_004074', 'RRID:SCR_008452', 'RRID:SCR_008452', 'RRID:SCR_004074', 'RRID:SCR_004074']",12
Front_Neurosci,PMC6883726.nxml,"Association Between Social Cognition Changes and Resting State Functional Connectivity in Frontotemporal Dementia, Alzheimer’s Disease, Parkinson’s Disease, and Healthy Controls",22-11-2019,"['RRID:SCR_009550', 'RRID:SCR_009550']",2
Front_Neurosci,PMC7198707.nxml,Effects of Propofol on Electrical Synaptic Strength in Coupling Reticular Thalamic GABAergic Parvalbumin-Expressing Neurons,28-4-2020,"['RRID:SCR_004633', 'SCR_004633', 'RRID:SCR_008988', 'SCR_008988']",4
Front_Neurosci,PMC7364128.nxml,Discovery of a Role for Rab3b in Habituation and Cocaine Induced Locomotor Activation in Mice Using Heterogeneous Functional Genomic Analysis,09-7-2020,"['RRID:SCR_002388', 'RRID:SCR_002388', 'RRID:SCR_009085', 'RRID:SCR_009085', 'RRID:SCR_003009', 'RRID:SCR_003009', 'RRID:SCR_004855', 'RRID:SCR_004855', 'RRID:SCR_006447', 'RRID:SCR_006447', 'RRID:SCR_012953', 'RRID:SCR_012953', 'RRID:SCR_000483', 'RRID:SCR_00483', 'RRID:SCR_005984', 'RRID:SCR_005984', 'RRID:SCR_000441', 'RRID:SCR_000441', 'RRID:SCR_002388', 'RRID:SCR_018043', 'RRID:SCR_014242', 'RRID:SCR_014242']",22
Front_Neurosci,PMC5498512.nxml,Low Intensity Focused tDCS Over the Motor Cortex Shows Inefficacy to Improve Motor Imagery Performance,06-7-2017,"['RRID:SCR_001622', 'RRID:SCR_001622', 'RRID:SCR_007292', 'RRID:SCR_007292']",4
Front_Neurosci,PMC6497800.nxml,Multichannel Silicon Probes for Awake Hippocampal Recordings in Large Animals,26-4-2019,"['SCR_014480', 'RRID: SCR_014480', 'RRID:SCR_001622', 'RRID:SCR_001622', 'RRID:SCR_001622', 'RRID:SCR_001622', 'RRID:SCR_015533', 'RRID:SCR_015533', 'RRID:SCR_005547', 'RRID:SCR_005547', 'RRID:SCR_007292', 'RRID:SCR_007292', 'SCR_002798', 'RRID:SCR_002798']",14
Front_Neurosci,PMC6978747.nxml,The Acute Effects of Amyloid-Beta1–42 on Glutamatergic Receptor and Transporter Expression in the Mouse Hippocampus,17-1-2020,"['RRID:SCR_002798', 'RRID:SCR_002798']",2
Front_Neurosci,PMC6473088.nxml,Reversible Functional Changes Evoked by Anodal Epidural Direct Current Electrical Stimulation of the Rat Auditory Cortex,12-4-2019,"['RRID:SCR_002865', 'RRID:SCR_002865', 'RRID:SCR_002865', 'RRID:SCR_002865']",4
Front_Neurosci,PMC5808253.nxml,Integrating Brain and Biomechanical Models—A New Paradigm for Understanding Neuro-muscular Control,06-2-2018,"['RRID:SCR_015640', 'RRID:SCR_015640', 'RRID:SCR_015641', 'RRID:SCR_015641', 'RRID:SCR_015637', 'RRID:SCR_015637', 'RRID:SCR_015642', 'RRID:SCR_015642']",8
Front_Neurosci,PMC7199634.nxml,An Augmented-Reality fNIRS-Based Brain-Computer Interface: A Proof-of-Concept Study,28-4-2020,"['RRID:SCR_002491', 'RRID: SCR_002491']",2
Front_Neurosci,PMC6753167.nxml,VETA: An Open-Source Matlab-Based Toolbox for the Collection and Analysis of Electromyography Combined With Transcranial Magnetic Stimulation,13-9-2019,"['SCR_017201', 'RRID: SCR_017201', 'SCR_017201', 'RRID: SCR_017201']",4
Front_Neurosci,PMC6335318.nxml,Quantitative Analyses Help in Choosing Between Simultaneous vs. Separate EEG and fMRI,10-1-2019,"['RRID:SCR_001622', 'RRID:SCR_001622', 'RRID:SCR_012867', 'RRID:SCR_012867', 'RRID:SCR_016331', 'RRID:SCR_016331', 'RRID:SCR_002356', 'RRID:SCR_002356', 'RRID:SCR_007292', 'RRID:SCR_007292', 'RRID:SCR_016334', 'RRID:SCR_016334', 'RRID:SCR_016333', 'RRID:SCR_016333', 'RRID:SCR_016335', 'RRID:SCR_016335', 'RRID:SCR_005283', 'RRID:SCR_005283', 'RRID:SCR_009574', 'RRID:SCR_009574', 'RRID:SCR_007037', 'RRID:SCR_007037', 'RRID:SCR_016715', 'RRID:SCR_016715', 'RRID:SCR_016743', 'RRID:SCR_016743']",26
Front_Pharmacol,PMC5928326.nxml,Aromatic Rings Commonly Used in Medicinal Chemistry: Force Fields Comparison and Interactions With Water Toward the Design of New Chemical Entities,24-4-2018,"['RRID:SCR_014897', 'RRID:SCR_014897', 'RRID:SCR_014565', 'RRID:SCR_014565']",4
Front_Pharmacol,PMC5837971.nxml,Unveiling the Role of Ecto-5′-Nucleotidase/CD73 in Astrocyte Migration by Using Pharmacological Tools,01-3-2018,"['RRID:SCR_003070', 'RRID:SCR_003070', 'RRID:SCR_014212']",3
Front_Pharmacol,PMC6759794.nxml,Outcome Measures Used in Ocular Gene Therapy Trials: A Scoping Review of Current Practice,18-9-2019,"['RRID:SCR_002309', 'RRID: SCR_002309', 'RRID:SCR_005956', ' SCR_005956']",4
Front_Pharmacol,PMC7193989.nxml,Predictive Nephrotoxicity Profiling of a Novel Antifungal Small Molecule in Comparison to Amphotericin B and Voriconazole,24-4-2020,"['RRID: SCR_003070', 'RRID: SCR_002798']",2
Front_Pharmacol,PMC7500411.nxml,Changes of Ocular Dimensions as a Marker of Disease Progression in a Murine Model of Pigmentary Glaucoma,04-9-2020,"[' SCR_013618', ' SCR_014213', ' SCR_002798']",3
Front_Pharmacol,PMC6028717.nxml,"OpenPVSignal: Advancing Information Search, Sharing and Reuse on Pharmacovigilance Signals via FAIR Principles and Semantic Web Technologies",26-6-2018,"['RRID:SCR_003299', 'RRID:SCR_003299', ' SCR_016006']",3
Front_Pharmacol,PMC5318459.nxml,A Phosphorylatable Sphingosine Analog Induces Airway Smooth Muscle Cytostasis and Reverses Airway Hyperresponsiveness in Experimental Asthma,21-2-2017,"['RRID:SCR_008567', 'RRID:SCR_008567']",2
Front_Pharmacol,PMC6889856.nxml,Pharmacological Antagonism of T-Type Calcium Channels Constrains Rebound Burst Firing in Two Distinct Subpopulations of GABA Neurons in the Rat Ventral Tegmental Area: Implications for α-Lipoic Acid,26-11-2019,"[' SCR_011323', ' SCR_002798']",2
Front_Pharmacol,PMC7069219.nxml,Resolvin D1 Modulates the Intracellular VEGF-Related miRNAs of Retinal Photoreceptors Challenged With High Glucose,06-3-2020,"['RRID:SCR_016555', 'RRID: SCR_016555', 'RRID:SCR_003070', 'RRID: SCR_003070']",4
Front_Pharmacol,PMC6856654.nxml,Are Small Nucleolar RNAs “CRISPRable”? A Report on Box C/D Small Nucleolar RNA Editing in Human Cells,04-11-2019,[' SCR_013955'],1
Front_Pharmacol,PMC6775595.nxml,Cannabidiol Administration Prevents Hypoxia-Ischemia-Induced Hypomyelination in Newborn Rats,26-9-2019,['RRID: SCR_003070'],1
Front_Pharmacol,PMC6333864.nxml,Social Defeat Stress Decreases mRNA for Monoamine Oxidase A and Increases 5-HT Turnover in the Brain of Male Nile Tilapia (Oreochromis niloticus),09-1-2019,"['RRID:SCR_015742', 'RRID:SCR_015742', 'RRID:SCR_014596', 'RRID:SCR_014596', 'RRID:SCR_015040', 'RRID:SCR_015040']",6
Front_Physiol,PMC5992403.nxml,Genes Whose Gain or Loss-Of-Function Increases Skeletal Muscle Mass in Mice: A Systematic Literature Review,22-5-2018,"['RRID:SCR_004846', 'RRID:SCR_004846', 'RRID:SCR_002380', 'RRID:SCR_002380', 'RRID:SCR_002473', 'RRID:SCR_002473', 'RRID:SCR_001618', 'RRID:SCR_001618', 'RRID:SCR_007303', 'RRID:SCR_007303', 'RRID:SCR_005223', 'RRID:SCR_005223', 'RRID:SCR_001881', 'RRID:SCR_012745', 'RRID:SCR_012745', 'RRID:SCR_007303', 'RRID:SCR_007303', 'RRID:SCR_001881', 'RRID:SCR_001881', 'RRID:SCR_012745', 'RRID:SCR_012745']",21
Front_Physiol,PMC6399412.nxml,Xenbase: Facilitating the Use of Xenopus to Model Human Disease,26-2-2019,"['RRID:SCR_003280', 'RRID:SCR_003280', 'RRID:SCR_006437', 'RRID:SCR_006437', 'RRID:SCR_000476', 'RRID:SCR_000476', 'RRID:SCR_015850', 'RRID:SCR_015850', 'RRID:SCR_008737', 'RRID:SCR_008737', 'RRID:SCR_003032', 'RRID:SCR_003032', 'RRID:SCR_006460', 'RRID:SCR_006460', 'RRID:SCR_007303', 'RRID:SCR_007303']",16
Front_Physiol,PMC5712816.nxml,"Neck Circumference, a Novel Indicator for Hyperuricemia",29-11-2017,"['RRID:SCR_002865', 'RRID:SCR_002865', 'RRID:SCR_001905', 'RRID:SCR_001905', 'RRID:SCR_002865', 'RRID:SCR_002865', 'RRID:SCR_001905', 'RRID:SCR_001905']",8
Front_Physiol,PMC5807728.nxml,Relative Handgrip Strength Is Inversely Associated with Metabolic Profile and Metabolic Disease in the General Population in China,05-2-2018,"['RRID:SCR_002865', 'RRID:SCR_002865', 'RRID:SCR_001905', 'RRID:SCR_001905']",4
Front_Physiol,PMC6064950.nxml,Ascorbic Acid Chemosensitizes Colorectal Cancer Cells and Synergistically Inhibits Tumor Growth,23-7-2018,"['RRID:SCR_002865', 'RRID:SCR_002865']",2
Front_Physiol,PMC6591477.nxml,The Effect of Acute Continuous Hypoxia on Triglyceride Levels in Constantly Fed Healthy Men,18-6-2019,"['RRID:SCR_016142', 'RRID:SCR_016142']",2
Front_Physiol,PMC7227432.nxml,Cerebral Metabolic Changes During Visuomotor Adaptation Assessed Using Quantitative fMRI,08-5-2020,"['RRID:SCR_002823', 'RRID:SCR_002823', 'RRID:SCR_001905', 'RRID:SCR_001905', 'RRID:SCR_002865', 'RRID:SCR_002865']",6
Front_Physiol,PMC6194179.nxml,Do Older Adults Select Appropriate Motor Strategies in a Stepping-Down Paradigm?,12-10-2018,"['RRID:SCR_001622', 'RRID:SCR_01622']",2
Front_Physiol,PMC6146234.nxml,The Diurnal Timing of Starvation Differently Impacts Murine Hepatic Gene Expression and Lipid Metabolism – A Systems Biology Analysis Using Self-Organizing Maps,10-9-2018,['SCR_001881'],1
Front_Physiol,PMC6341064.nxml,A Quantitative Comparison of Clinically Employed Parameters in the Assessment of Acute Cerebral Ischemia Using Dynamic Susceptibility Contrast Magnetic Resonance Imaging,15-1-2019,"['RRID:SCR_016534', 'RRID:SCR_016534', 'RRID:SCR_008264', 'RRID: SCR_008264', 'RRID:SCR_007037', 'RRID: SCR_007037', 'RRID:SCR_003005', 'RRID: SCR_003005']",8
Front_Physiol,PMC5936785.nxml,Left Ventricular Trabeculations Decrease the Wall Shear Stress and Increase the Intra-Ventricular Pressure Drop in CFD Simulations,30-4-2018,"['RRID:SCR_015734', 'RRID:SCR_015734', 'RRID:SCR_002285', 'RRID:SCR_002285', 'RRID:SCR_002552', 'RRID:SCR_002552', 'RRID:SCR_015735', 'RRID:SCR_015735', 'RRID:SCR_015736', 'RRID:SCR_015736', 'RRID:SCR_002010', 'RRID:SCR_002010', 'RRID:SCR_002516', 'RRID:SCR_002516', 'RRID:SCR_015737', 'RRID:SCR_015737', 'RRID:SCR_015854', 'RRID:SCR_015854', 'RRID:SCR_015734', 'RRID:SCR_015734', 'RRID:SCR_015737', 'RRID:SCR_015737', 'RRID:SCR_002285', 'RRID:SCR_002285', 'RRID:SCR_002552', 'RRID:SCR_002552', 'RRID:SCR_015735', 'RRID:SCR_015735', 'RRID:SCR_002010', 'RRID:SCR_002010', 'RRID:SCR_015736', 'RRID:SCR_015736', 'RRID:SCR_002516', 'RRID:SCR_002516']",34
