Journal,xml_file_name,article_title,epub_Date,RRID mentions,RRID Count
Cell,PMC7405822.nxml,Severe COVID-19 Is Marked by a Dysregulated Myeloid Cell Compartment,08-05-2020,"['AB_10897449', 'AB_10897449', 'AB_2561866', 'AB_2561866', 'AB_2561354', 'AB_2561354', 'AB_2563466', 'AB_2563466', 'AB_2566202', 'AB_2566202', 'AB_314496', 'AB_314496', 'AB_2737726', 'AB_2737726', 'AB_396511', 'AB_396511', 'AB_2563618', 'AB_2563618', 'AB_394034', 'AB_394034', 'AB_2629720', 'AB_2629720', 'AB_2099774', 'AB_2099774', 'AB_2563657', 'AB_2563657', 'AB_2629691', 'AB_2629691', 'AB_2661851', 'AB_2661851', 'AB_314680', 'AB_314680', 'AB_2562808', 'AB_2562808', 'AB_2687639', 'AB_2687639', 'AB_2651155', 'AB_2651155', 'AB_2811081', 'AB_2811081', 'AB_2661790', 'AB_2661790', 'AB_11219188', 'AB_11219188', 'AB_2563775', 'AB_2563775', 'AB_2756435', 'AB_2756435', 'AB_2563729', 'AB_2563729', 'AB_2563766', 'AB_2563766', 'AB_2756419', 'AB_2756419', 'AB_2810245', 'AB_2810245', 'AB_2563758', 'AB_2563758', 'AB_1088995', 'AB_1088995', 'AB_2687645', 'AB_2687645', 'AB_2687646', 'AB_2687646', 'AB_2661799', 'AB_2661799', 'AB_2661801', 'AB_2661801', 'AB_400367', 'AB_400367', 'AB_2810253', 'AB_2810253', 'AB_2656691', 'AB_2656691', 'AB_2687636', 'AB_2687636', 'AB_2687858', 'AB_2687858', 'AB_2756424', 'AB_2756424', 'AB_2802110', 'AB_2802110', 'AB_2800467', 'AB_2800467', 'AB_2661806', 'AB_2661806', 'AB_2688021', 'AB_2688021', 'AB_2616876', 'AB_2616876', 'AB_2205330', 'AB_2205330', 'AB_2562836', 'AB_2562836', 'AB_2562811', 'AB_2562811', 'AB_2562835', 'AB_2562835', 'AB_2687629', 'AB_2687629', 'AB_2687638', 'AB_2687638', 'AB_2661813', 'AB_2661813', 'AB_493003', 'AB_493003', 'AB_2562834', 'AB_2562834', 'AB_492835', 'AB_492835', 'AB_2756431', 'AB_2756431', 'AB_2750015', 'AB_2750015', 'AB_2750016', 'AB_2750016', 'AB_2750017', 'AB_2750017', 'AB_2750018', 'AB_2750018', 'AB_2750019', 'AB_2750019', 'AB_2750020', 'AB_2750020', 'AB_2750021', 'AB_2750021', 'AB_2565773', 'AB_2565773']",128
Cell,PMC7405822.nxml,Severe COVID-19 Is Marked by a Dysregulated Myeloid Cell Compartment,08-05-2020,"['AB_10897449', 'AB_10897449', 'AB_2561866', 'AB_2561866', 'AB_2561354', 'AB_2561354', 'AB_2563466', 'AB_2563466', 'AB_2566202', 'AB_2566202', 'AB_314496', 'AB_314496', 'AB_2737726', 'AB_2737726', 'AB_396511', 'AB_396511', 'AB_2563618', 'AB_2563618', 'AB_394034', 'AB_394034', 'AB_2629720', 'AB_2629720', 'AB_2099774', 'AB_2099774', 'AB_2563657', 'AB_2563657', 'AB_2629691', 'AB_2629691', 'AB_2661851', 'AB_2661851', 'AB_314680', 'AB_314680', 'AB_2562808', 'AB_2562808', 'AB_2687639', 'AB_2687639', 'AB_2651155', 'AB_2651155', 'AB_2811081', 'AB_2811081', 'AB_2661790', 'AB_2661790', 'AB_11219188', 'AB_11219188', 'AB_2563775', 'AB_2563775', 'AB_2756435', 'AB_2756435', 'AB_2563729', 'AB_2563729', 'AB_2563766', 'AB_2563766', 'AB_2756419', 'AB_2756419', 'AB_2810245', 'AB_2810245', 'AB_2563758', 'AB_2563758', 'AB_1088995', 'AB_1088995', 'AB_2687645', 'AB_2687645', 'AB_2687646', 'AB_2687646', 'AB_2661799', 'AB_2661799', 'AB_2661801', 'AB_2661801', 'AB_400367', 'AB_400367', 'AB_2810253', 'AB_2810253', 'AB_2656691', 'AB_2656691', 'AB_2687636', 'AB_2687636', 'AB_2687858', 'AB_2687858', 'AB_2756424', 'AB_2756424', 'AB_2802110', 'AB_2802110', 'AB_2800467', 'AB_2800467', 'AB_2661806', 'AB_2661806', 'AB_2688021', 'AB_2688021', 'AB_2616876', 'AB_2616876', 'AB_2205330', 'AB_2205330', 'AB_2562836', 'AB_2562836', 'AB_2562811', 'AB_2562811', 'AB_2562835', 'AB_2562835', 'AB_2687629', 'AB_2687629', 'AB_2687638', 'AB_2687638', 'AB_2661813', 'AB_2661813', 'AB_493003', 'AB_493003', 'AB_2562834', 'AB_2562834', 'AB_492835', 'AB_492835', 'AB_2756431', 'AB_2756431', 'AB_2750015', 'AB_2750015', 'AB_2750016', 'AB_2750016', 'AB_2750017', 'AB_2750017', 'AB_2750018', 'AB_2750018', 'AB_2750019', 'AB_2750019', 'AB_2750020', 'AB_2750020', 'AB_2750021', 'AB_2750021', 'AB_2565773', 'AB_2565773']",128
Cell,PMC7494270.nxml,Antigen-Specific Adaptive Immunity to SARS-CoV-2 in Acute COVID-19 and Associations with Age and Disease Severity,16-9-2020,"['AB_396302', 'AB_396302', 'AB_1834401', 'AB_1834401', 'AB_2566333', 'AB_2566333', 'AB_2566615', 'AB_2566615', 'AB_571977', 'AB_571977', 'AB_396114', 'AB_396114', 'AB_2563564', 'AB_2563564', 'AB_395939', 'AB_395939', 'AB_314240', 'AB_314240', 'AB_1724057', 'AB_1724057', 'AB_2562303', 'AB_2562303', 'AB_2716228', 'AB_2716228', 'AB_2563813', 'AB_2563813', 'AB_2563157', 'AB_2563157', 'AB_2563806', 'AB_2563806', 'AB_2563865', 'AB_2563865', 'AB_2563443', 'AB_2563443', 'AB_2744387', 'AB_2744387', 'AB_2833076', 'AB_2833076', 'AB_2833077', 'AB_2833077', 'AB_2833078', 'AB_2833078', 'AB_314839', 'AB_314839', 'AB_10719958', 'AB_10719958', 'AB_940368', 'AB_940368', 'AB_2566245', 'AB_2566245', 'AB_2629672', 'AB_2629672', 'AB_1834358', 'AB_1834358', 'AB_11220086', 'AB_11220086', 'AB_1272038', 'AB_1272038', 'AB_2572515', 'AB_2572515', 'AB_528929', 'AB_528929', 'AB_2632783', 'AB_2632783', 'AB_469686', 'AB_469686', 'AB_2566765', 'AB_2566765', 'AB_258272', 'AB_258272', 'AB_258318', 'AB_258318', 'RRID:CVCL_0059', 'RRID:CVCL_0063']",74
Cell,PMC7494270.nxml,Antigen-Specific Adaptive Immunity to SARS-CoV-2 in Acute COVID-19 and Associations with Age and Disease Severity,16-9-2020,"['AB_396302', 'AB_396302', 'AB_1834401', 'AB_1834401', 'AB_2566333', 'AB_2566333', 'AB_2566615', 'AB_2566615', 'AB_571977', 'AB_571977', 'AB_396114', 'AB_396114', 'AB_2563564', 'AB_2563564', 'AB_395939', 'AB_395939', 'AB_314240', 'AB_314240', 'AB_1724057', 'AB_1724057', 'AB_2562303', 'AB_2562303', 'AB_2716228', 'AB_2716228', 'AB_2563813', 'AB_2563813', 'AB_2563157', 'AB_2563157', 'AB_2563806', 'AB_2563806', 'AB_2563865', 'AB_2563865', 'AB_2563443', 'AB_2563443', 'AB_2744387', 'AB_2744387', 'AB_2833076', 'AB_2833076', 'AB_2833077', 'AB_2833077', 'AB_2833078', 'AB_2833078', 'AB_314839', 'AB_314839', 'AB_10719958', 'AB_10719958', 'AB_940368', 'AB_940368', 'AB_2566245', 'AB_2566245', 'AB_2629672', 'AB_2629672', 'AB_1834358', 'AB_1834358', 'AB_11220086', 'AB_11220086', 'AB_1272038', 'AB_1272038', 'AB_2572515', 'AB_2572515', 'AB_528929', 'AB_528929', 'AB_2632783', 'AB_2632783', 'AB_469686', 'AB_469686', 'AB_2566765', 'AB_2566765', 'AB_258272', 'AB_258272', 'AB_258318', 'AB_258318', 'RRID:CVCL_0059', 'RRID:CVCL_0063']",74
Cell,PMC7494270.nxml,Antigen-Specific Adaptive Immunity to SARS-CoV-2 in Acute COVID-19 and Associations with Age and Disease Severity,16-9-2020,"['AB_396302', 'AB_396302', 'AB_1834401', 'AB_1834401', 'AB_2566333', 'AB_2566333', 'AB_2566615', 'AB_2566615', 'AB_571977', 'AB_571977', 'AB_396114', 'AB_396114', 'AB_2563564', 'AB_2563564', 'AB_395939', 'AB_395939', 'AB_314240', 'AB_314240', 'AB_1724057', 'AB_1724057', 'AB_2562303', 'AB_2562303', 'AB_2716228', 'AB_2716228', 'AB_2563813', 'AB_2563813', 'AB_2563157', 'AB_2563157', 'AB_2563806', 'AB_2563806', 'AB_2563865', 'AB_2563865', 'AB_2563443', 'AB_2563443', 'AB_2744387', 'AB_2744387', 'AB_2833076', 'AB_2833076', 'AB_2833077', 'AB_2833077', 'AB_2833078', 'AB_2833078', 'AB_314839', 'AB_314839', 'AB_10719958', 'AB_10719958', 'AB_940368', 'AB_940368', 'AB_2566245', 'AB_2566245', 'AB_2629672', 'AB_2629672', 'AB_1834358', 'AB_1834358', 'AB_11220086', 'AB_11220086', 'AB_1272038', 'AB_1272038', 'AB_2572515', 'AB_2572515', 'AB_528929', 'AB_528929', 'AB_2632783', 'AB_2632783', 'AB_469686', 'AB_469686', 'AB_2566765', 'AB_2566765', 'AB_258272', 'AB_258272', 'AB_258318', 'AB_258318', 'RRID:CVCL_0059', 'RRID:CVCL_0063']",74
Cell,PMC7199733.nxml,Structural Basis for Potent Neutralization of Betacoronaviruses by Single-Domain Camelid Antibodies,05-05-2020,['RRID:CVCL_G654'],1
Cell,PMC7284240.nxml,"Generation of a Broadly Useful Model for COVID-19 Pathogenesis, Vaccination, and Treatment",06-10-2020,"[' AB_389304', ' AB_996659', ' AB_1272194', ' AB_466199', ' AB_469504', ' AB_2223153', ' AB_1968817', ' AB_2307391', ' AB_1107636', ' AB_1125541']",10
Cell,PMC7437481.nxml,A Single-Dose Intranasal ChAd Vaccine Protects Upper and Lower Respiratory Tracts against SARS-CoV-2,19-8-2020,"['AB_2619742', 'AB_2619742', 'AB_2794296', 'AB_2794296', 'AB_2794374', 'AB_2794374', 'AB_2794242', 'AB_2794242', 'AB_2533962', 'AB_2533962', 'AB_2491621', 'AB_2491621', 'AB_10002549', 'AB_10002549', 'AB_2336509', 'AB_2336509', 'AB_2337238', 'AB_2337238', 'AB_396843', 'AB_396843', 'AB_467134', 'AB_467134', 'AB_2651134', 'AB_2651134', 'AB_493687', 'AB_493687', 'AB_2260149', 'AB_2260149', 'AB_830707', 'AB_830707', 'AB_11123912', 'AB_11123912', 'AB_10900241', 'AB_10900241', 'AB_10709438', 'AB_10709438', 'AB_2566120', 'AB_2566120', 'AB_2536538', 'AB_2536538', 'AB_312694', 'AB_312694', 'RRID: CVCL_0059', 'RRID: CVCL_0574', 'RRID: CVCL_0045', 'RRID: CVCL_0063', 'RRID: IMSR_JAX:000664', 'RRID: IMSR_JAX:000651']",48
Cell,PMC7437481.nxml,A Single-Dose Intranasal ChAd Vaccine Protects Upper and Lower Respiratory Tracts against SARS-CoV-2,19-8-2020,"['AB_2619742', 'AB_2619742', 'AB_2794296', 'AB_2794296', 'AB_2794374', 'AB_2794374', 'AB_2794242', 'AB_2794242', 'AB_2533962', 'AB_2533962', 'AB_2491621', 'AB_2491621', 'AB_10002549', 'AB_10002549', 'AB_2336509', 'AB_2336509', 'AB_2337238', 'AB_2337238', 'AB_396843', 'AB_396843', 'AB_467134', 'AB_467134', 'AB_2651134', 'AB_2651134', 'AB_493687', 'AB_493687', 'AB_2260149', 'AB_2260149', 'AB_830707', 'AB_830707', 'AB_11123912', 'AB_11123912', 'AB_10900241', 'AB_10900241', 'AB_10709438', 'AB_10709438', 'AB_2566120', 'AB_2566120', 'AB_2536538', 'AB_2536538', 'AB_312694', 'AB_312694', 'RRID: CVCL_0059', 'RRID: CVCL_0574', 'RRID: CVCL_0045', 'RRID: CVCL_0063', 'RRID: IMSR_JAX:000664', 'RRID: IMSR_JAX:000651']",48
Cell,PMC7437481.nxml,A Single-Dose Intranasal ChAd Vaccine Protects Upper and Lower Respiratory Tracts against SARS-CoV-2,19-8-2020,"['AB_2619742', 'AB_2619742', 'AB_2794296', 'AB_2794296', 'AB_2794374', 'AB_2794374', 'AB_2794242', 'AB_2794242', 'AB_2533962', 'AB_2533962', 'AB_2491621', 'AB_2491621', 'AB_10002549', 'AB_10002549', 'AB_2336509', 'AB_2336509', 'AB_2337238', 'AB_2337238', 'AB_396843', 'AB_396843', 'AB_467134', 'AB_467134', 'AB_2651134', 'AB_2651134', 'AB_493687', 'AB_493687', 'AB_2260149', 'AB_2260149', 'AB_830707', 'AB_830707', 'AB_11123912', 'AB_11123912', 'AB_10900241', 'AB_10900241', 'AB_10709438', 'AB_10709438', 'AB_2566120', 'AB_2566120', 'AB_2536538', 'AB_2536538', 'AB_312694', 'AB_312694', 'RRID: CVCL_0059', 'RRID: CVCL_0574', 'RRID: CVCL_0045', 'RRID: CVCL_0063', 'RRID: IMSR_JAX:000664', 'RRID: IMSR_JAX:000651']",48
Cell,PMC7437481.nxml,A Single-Dose Intranasal ChAd Vaccine Protects Upper and Lower Respiratory Tracts against SARS-CoV-2,19-8-2020,"['AB_2619742', 'AB_2619742', 'AB_2794296', 'AB_2794296', 'AB_2794374', 'AB_2794374', 'AB_2794242', 'AB_2794242', 'AB_2533962', 'AB_2533962', 'AB_2491621', 'AB_2491621', 'AB_10002549', 'AB_10002549', 'AB_2336509', 'AB_2336509', 'AB_2337238', 'AB_2337238', 'AB_396843', 'AB_396843', 'AB_467134', 'AB_467134', 'AB_2651134', 'AB_2651134', 'AB_493687', 'AB_493687', 'AB_2260149', 'AB_2260149', 'AB_830707', 'AB_830707', 'AB_11123912', 'AB_11123912', 'AB_10900241', 'AB_10900241', 'AB_10709438', 'AB_10709438', 'AB_2566120', 'AB_2566120', 'AB_2536538', 'AB_2536538', 'AB_312694', 'AB_312694', 'RRID: CVCL_0059', 'RRID: CVCL_0574', 'RRID: CVCL_0045', 'RRID: CVCL_0063', 'RRID: IMSR_JAX:000664', 'RRID: IMSR_JAX:000651']",48
Cell,PMC7437481.nxml,A Single-Dose Intranasal ChAd Vaccine Protects Upper and Lower Respiratory Tracts against SARS-CoV-2,19-8-2020,"['AB_2619742', 'AB_2619742', 'AB_2794296', 'AB_2794296', 'AB_2794374', 'AB_2794374', 'AB_2794242', 'AB_2794242', 'AB_2533962', 'AB_2533962', 'AB_2491621', 'AB_2491621', 'AB_10002549', 'AB_10002549', 'AB_2336509', 'AB_2336509', 'AB_2337238', 'AB_2337238', 'AB_396843', 'AB_396843', 'AB_467134', 'AB_467134', 'AB_2651134', 'AB_2651134', 'AB_493687', 'AB_493687', 'AB_2260149', 'AB_2260149', 'AB_830707', 'AB_830707', 'AB_11123912', 'AB_11123912', 'AB_10900241', 'AB_10900241', 'AB_10709438', 'AB_10709438', 'AB_2566120', 'AB_2566120', 'AB_2536538', 'AB_2536538', 'AB_312694', 'AB_312694', 'RRID: CVCL_0059', 'RRID: CVCL_0574', 'RRID: CVCL_0045', 'RRID: CVCL_0063', 'RRID: IMSR_JAX:000664', 'RRID: IMSR_JAX:000651']",48
Cell,PMC7437481.nxml,A Single-Dose Intranasal ChAd Vaccine Protects Upper and Lower Respiratory Tracts against SARS-CoV-2,19-8-2020,"['AB_2619742', 'AB_2619742', 'AB_2794296', 'AB_2794296', 'AB_2794374', 'AB_2794374', 'AB_2794242', 'AB_2794242', 'AB_2533962', 'AB_2533962', 'AB_2491621', 'AB_2491621', 'AB_10002549', 'AB_10002549', 'AB_2336509', 'AB_2336509', 'AB_2337238', 'AB_2337238', 'AB_396843', 'AB_396843', 'AB_467134', 'AB_467134', 'AB_2651134', 'AB_2651134', 'AB_493687', 'AB_493687', 'AB_2260149', 'AB_2260149', 'AB_830707', 'AB_830707', 'AB_11123912', 'AB_11123912', 'AB_10900241', 'AB_10900241', 'AB_10709438', 'AB_10709438', 'AB_2566120', 'AB_2566120', 'AB_2536538', 'AB_2536538', 'AB_312694', 'AB_312694', 'RRID: CVCL_0059', 'RRID: CVCL_0574', 'RRID: CVCL_0045', 'RRID: CVCL_0063', 'RRID: IMSR_JAX:000664', 'RRID: IMSR_JAX:000651']",48
Cell,PMC7227586.nxml,Imbalanced Host Response to SARS-CoV-2 Drives Development of COVID-19,15-5-2020,"['AB_63314', 'AB_63314', 'AB_561053', 'AB_561053', 'AB_10693472', 'AB_10693472', 'AB_647231', 'AB_647231', 'AB_10956166', 'AB_10956166', 'AB_10956588', 'AB_10956588', 'AB_621843', 'AB_621843', 'AB_621842', 'AB_621842', 'RRID:CVCL_0023', 'RRID:CVCL_0609', 'RRID:CVCL_1906', 'RRID:CVCL_0422', 'RRID:CVCL_0574']",21
Cell,PMC7227586.nxml,Imbalanced Host Response to SARS-CoV-2 Drives Development of COVID-19,15-5-2020,"['AB_63314', 'AB_63314', 'AB_561053', 'AB_561053', 'AB_10693472', 'AB_10693472', 'AB_647231', 'AB_647231', 'AB_10956166', 'AB_10956166', 'AB_10956588', 'AB_10956588', 'AB_621843', 'AB_621843', 'AB_621842', 'AB_621842', 'RRID:CVCL_0023', 'RRID:CVCL_0609', 'RRID:CVCL_1906', 'RRID:CVCL_0422', 'RRID:CVCL_0574']",21
Cell,PMC7227586.nxml,Imbalanced Host Response to SARS-CoV-2 Drives Development of COVID-19,15-5-2020,"['AB_63314', 'AB_63314', 'AB_561053', 'AB_561053', 'AB_10693472', 'AB_10693472', 'AB_647231', 'AB_647231', 'AB_10956166', 'AB_10956166', 'AB_10956588', 'AB_10956588', 'AB_621843', 'AB_621843', 'AB_621842', 'AB_621842', 'RRID:CVCL_0023', 'RRID:CVCL_0609', 'RRID:CVCL_1906', 'RRID:CVCL_0422', 'RRID:CVCL_0574']",21
Cell,PMC7227586.nxml,Imbalanced Host Response to SARS-CoV-2 Drives Development of COVID-19,15-5-2020,"['AB_63314', 'AB_63314', 'AB_561053', 'AB_561053', 'AB_10693472', 'AB_10693472', 'AB_647231', 'AB_647231', 'AB_10956166', 'AB_10956166', 'AB_10956588', 'AB_10956588', 'AB_621843', 'AB_621843', 'AB_621842', 'AB_621842', 'RRID:CVCL_0023', 'RRID:CVCL_0609', 'RRID:CVCL_1906', 'RRID:CVCL_0422', 'RRID:CVCL_0574']",21
Cell,PMC7227586.nxml,Imbalanced Host Response to SARS-CoV-2 Drives Development of COVID-19,15-5-2020,"['AB_63314', 'AB_63314', 'AB_561053', 'AB_561053', 'AB_10693472', 'AB_10693472', 'AB_647231', 'AB_647231', 'AB_10956166', 'AB_10956166', 'AB_10956588', 'AB_10956588', 'AB_621843', 'AB_621843', 'AB_621842', 'AB_621842', 'RRID:CVCL_0023', 'RRID:CVCL_0609', 'RRID:CVCL_1906', 'RRID:CVCL_0422', 'RRID:CVCL_0574']",21
Cell,PMC7144619.nxml,Structural and Functional Basis of SARS-CoV-2 Entry by Using Human ACE2,04-09-2020,"['AB_315011', 'AB_315011', 'AB_2751870', 'AB_2751870', 'AB_2811325', 'AB_2811325', 'AB_262044', 'AB_262044']",8
Cell,PMC7144619.nxml,Structural and Functional Basis of SARS-CoV-2 Entry by Using Human ACE2,04-09-2020,"['AB_315011', 'AB_315011', 'AB_2751870', 'AB_2751870', 'AB_2811325', 'AB_2811325', 'AB_262044', 'AB_262044']",8
Cell,PMC7427556.nxml,Robust T Cell Immunity in Convalescent Individuals with Asymptomatic or Mild COVID-19,14-8-2020,"['AB_394054', 'AB_394054', 'AB_1727440', 'AB_1727440', 'AB_2739277', 'AB_2739277', 'AB_2722501', 'AB_2722501', 'AB_2033955', 'AB_2033955', 'AB_2738808', 'AB_2738808', 'AB_2744376', 'AB_2744376', 'AB_2738442', 'AB_2738442', 'AB_2722502', 'AB_2722502', 'AB_2737686', 'AB_2737686', 'AB_2033942', 'AB_2033942', 'AB_2739103', 'AB_2739103', 'AB_2722500', 'AB_2722500', 'AB_2739079', 'AB_2739079', 'AB_2734464', 'AB_2734464', 'AB_10915272', 'AB_10915272', 'AB_2561946', 'AB_2561946', 'AB_2561668', 'AB_2561668', 'AB_2562674', 'AB_2562674', 'AB_2632893', 'AB_2632893', 'AB_10900421', 'AB_10900421', 'AB_10897946', 'AB_10897946', 'AB_2562022', 'AB_2562022', 'AB_10962948', 'AB_10962948', 'AB_2563882', 'AB_2563882', 'AB_2616743', 'AB_2616743', 'AB_2565828', 'AB_2565828', 'AB_2561355', 'AB_2561355', 'AB_2563830', 'AB_2563830', 'AB_2797627', 'AB_2797627', 'AB_2654224', 'AB_2654224', 'AB_10376013', 'AB_10376013', 'AB_1724136', 'AB_1724136', 'AB_647457', 'AB_647457', 'AB_11150592', 'AB_11150592']",70
Cell,PMC7427556.nxml,Robust T Cell Immunity in Convalescent Individuals with Asymptomatic or Mild COVID-19,14-8-2020,"['AB_394054', 'AB_394054', 'AB_1727440', 'AB_1727440', 'AB_2739277', 'AB_2739277', 'AB_2722501', 'AB_2722501', 'AB_2033955', 'AB_2033955', 'AB_2738808', 'AB_2738808', 'AB_2744376', 'AB_2744376', 'AB_2738442', 'AB_2738442', 'AB_2722502', 'AB_2722502', 'AB_2737686', 'AB_2737686', 'AB_2033942', 'AB_2033942', 'AB_2739103', 'AB_2739103', 'AB_2722500', 'AB_2722500', 'AB_2739079', 'AB_2739079', 'AB_2734464', 'AB_2734464', 'AB_10915272', 'AB_10915272', 'AB_2561946', 'AB_2561946', 'AB_2561668', 'AB_2561668', 'AB_2562674', 'AB_2562674', 'AB_2632893', 'AB_2632893', 'AB_10900421', 'AB_10900421', 'AB_10897946', 'AB_10897946', 'AB_2562022', 'AB_2562022', 'AB_10962948', 'AB_10962948', 'AB_2563882', 'AB_2563882', 'AB_2616743', 'AB_2616743', 'AB_2565828', 'AB_2565828', 'AB_2561355', 'AB_2561355', 'AB_2563830', 'AB_2563830', 'AB_2797627', 'AB_2797627', 'AB_2654224', 'AB_2654224', 'AB_10376013', 'AB_10376013', 'AB_1724136', 'AB_1724136', 'AB_647457', 'AB_647457', 'AB_11150592', 'AB_11150592']",70
Cell,PMC7427556.nxml,Robust T Cell Immunity in Convalescent Individuals with Asymptomatic or Mild COVID-19,14-8-2020,"['AB_394054', 'AB_394054', 'AB_1727440', 'AB_1727440', 'AB_2739277', 'AB_2739277', 'AB_2722501', 'AB_2722501', 'AB_2033955', 'AB_2033955', 'AB_2738808', 'AB_2738808', 'AB_2744376', 'AB_2744376', 'AB_2738442', 'AB_2738442', 'AB_2722502', 'AB_2722502', 'AB_2737686', 'AB_2737686', 'AB_2033942', 'AB_2033942', 'AB_2739103', 'AB_2739103', 'AB_2722500', 'AB_2722500', 'AB_2739079', 'AB_2739079', 'AB_2734464', 'AB_2734464', 'AB_10915272', 'AB_10915272', 'AB_2561946', 'AB_2561946', 'AB_2561668', 'AB_2561668', 'AB_2562674', 'AB_2562674', 'AB_2632893', 'AB_2632893', 'AB_10900421', 'AB_10900421', 'AB_10897946', 'AB_10897946', 'AB_2562022', 'AB_2562022', 'AB_10962948', 'AB_10962948', 'AB_2563882', 'AB_2563882', 'AB_2616743', 'AB_2616743', 'AB_2565828', 'AB_2565828', 'AB_2561355', 'AB_2561355', 'AB_2563830', 'AB_2563830', 'AB_2797627', 'AB_2797627', 'AB_2654224', 'AB_2654224', 'AB_10376013', 'AB_10376013', 'AB_1724136', 'AB_1724136', 'AB_647457', 'AB_647457', 'AB_11150592', 'AB_11150592']",70
Cell,PMC7427556.nxml,Robust T Cell Immunity in Convalescent Individuals with Asymptomatic or Mild COVID-19,14-8-2020,"['AB_394054', 'AB_394054', 'AB_1727440', 'AB_1727440', 'AB_2739277', 'AB_2739277', 'AB_2722501', 'AB_2722501', 'AB_2033955', 'AB_2033955', 'AB_2738808', 'AB_2738808', 'AB_2744376', 'AB_2744376', 'AB_2738442', 'AB_2738442', 'AB_2722502', 'AB_2722502', 'AB_2737686', 'AB_2737686', 'AB_2033942', 'AB_2033942', 'AB_2739103', 'AB_2739103', 'AB_2722500', 'AB_2722500', 'AB_2739079', 'AB_2739079', 'AB_2734464', 'AB_2734464', 'AB_10915272', 'AB_10915272', 'AB_2561946', 'AB_2561946', 'AB_2561668', 'AB_2561668', 'AB_2562674', 'AB_2562674', 'AB_2632893', 'AB_2632893', 'AB_10900421', 'AB_10900421', 'AB_10897946', 'AB_10897946', 'AB_2562022', 'AB_2562022', 'AB_10962948', 'AB_10962948', 'AB_2563882', 'AB_2563882', 'AB_2616743', 'AB_2616743', 'AB_2565828', 'AB_2565828', 'AB_2561355', 'AB_2561355', 'AB_2563830', 'AB_2563830', 'AB_2797627', 'AB_2797627', 'AB_2654224', 'AB_2654224', 'AB_10376013', 'AB_10376013', 'AB_1724136', 'AB_1724136', 'AB_647457', 'AB_647457', 'AB_11150592', 'AB_11150592']",70
Cell,PMC7427556.nxml,Robust T Cell Immunity in Convalescent Individuals with Asymptomatic or Mild COVID-19,14-8-2020,"['AB_394054', 'AB_394054', 'AB_1727440', 'AB_1727440', 'AB_2739277', 'AB_2739277', 'AB_2722501', 'AB_2722501', 'AB_2033955', 'AB_2033955', 'AB_2738808', 'AB_2738808', 'AB_2744376', 'AB_2744376', 'AB_2738442', 'AB_2738442', 'AB_2722502', 'AB_2722502', 'AB_2737686', 'AB_2737686', 'AB_2033942', 'AB_2033942', 'AB_2739103', 'AB_2739103', 'AB_2722500', 'AB_2722500', 'AB_2739079', 'AB_2739079', 'AB_2734464', 'AB_2734464', 'AB_10915272', 'AB_10915272', 'AB_2561946', 'AB_2561946', 'AB_2561668', 'AB_2561668', 'AB_2562674', 'AB_2562674', 'AB_2632893', 'AB_2632893', 'AB_10900421', 'AB_10900421', 'AB_10897946', 'AB_10897946', 'AB_2562022', 'AB_2562022', 'AB_10962948', 'AB_10962948', 'AB_2563882', 'AB_2563882', 'AB_2616743', 'AB_2616743', 'AB_2565828', 'AB_2565828', 'AB_2561355', 'AB_2561355', 'AB_2563830', 'AB_2563830', 'AB_2797627', 'AB_2797627', 'AB_2654224', 'AB_2654224', 'AB_10376013', 'AB_10376013', 'AB_1724136', 'AB_1724136', 'AB_647457', 'AB_647457', 'AB_11150592', 'AB_11150592']",70
Cell,PMC7427556.nxml,Robust T Cell Immunity in Convalescent Individuals with Asymptomatic or Mild COVID-19,14-8-2020,"['AB_394054', 'AB_394054', 'AB_1727440', 'AB_1727440', 'AB_2739277', 'AB_2739277', 'AB_2722501', 'AB_2722501', 'AB_2033955', 'AB_2033955', 'AB_2738808', 'AB_2738808', 'AB_2744376', 'AB_2744376', 'AB_2738442', 'AB_2738442', 'AB_2722502', 'AB_2722502', 'AB_2737686', 'AB_2737686', 'AB_2033942', 'AB_2033942', 'AB_2739103', 'AB_2739103', 'AB_2722500', 'AB_2722500', 'AB_2739079', 'AB_2739079', 'AB_2734464', 'AB_2734464', 'AB_10915272', 'AB_10915272', 'AB_2561946', 'AB_2561946', 'AB_2561668', 'AB_2561668', 'AB_2562674', 'AB_2562674', 'AB_2632893', 'AB_2632893', 'AB_10900421', 'AB_10900421', 'AB_10897946', 'AB_10897946', 'AB_2562022', 'AB_2562022', 'AB_10962948', 'AB_10962948', 'AB_2563882', 'AB_2563882', 'AB_2616743', 'AB_2616743', 'AB_2565828', 'AB_2565828', 'AB_2561355', 'AB_2561355', 'AB_2563830', 'AB_2563830', 'AB_2797627', 'AB_2797627', 'AB_2654224', 'AB_2654224', 'AB_10376013', 'AB_10376013', 'AB_1724136', 'AB_1724136', 'AB_647457', 'AB_647457', 'AB_11150592', 'AB_11150592']",70
